latitude,longitude,value,aqi,so2,no2,o3,value2
23.462778,120.440833,37.0,63.0,2.3,8.7,12.8,37.0
24.151575,120.536801,32.0,53.0,6.8,15.8,4.8,32.0
25.0082,121.2649,28.0,41.0,1.6,6.5,29.6,28.0
23.462778,120.440833,35.0,63.0,2.3,8.7,12.8,35.0
23.462778,120.440833,48.0,63.0,2.3,8.7,12.8,48.0
37.6399941,140.9503931,73.6,34.0,1.5,5.6,7.3,73.6
37.4940417,139.925646,23.0,30.0,1.5,5.6,4.0,23.0
36.5526977,136.606179,48.0,17.0,1.5,11.2,11.2,48.0
37.7910504,139.1201338,36.0,25.0,1.5,2.8,12.8,36.0
36.7490982,137.3053588,37.0,21.0,1.5,6.5,10.4,37.0
37.7910504,139.1201338,39.0,25.0,1.5,2.8,12.8,39.0
37.4940417,139.925646,50.0,30.0,1.5,5.6,4.0,50.0
35.1061341,136.2045847,27.0,38.0,1.5,12.1,1.6,27.0
35.4268139,140.3009496,33.0,46.0,1.5,11.2,7.3,33.0
34.6795362,138.945316,39.0,30.0,1.5,5.6,20.0,39.0
35.6422723,139.7354456,23.0,11.0,4.3,14.9,13.6,23.0
35.1143517,135.9190926,40.0,46.0,1.5,11.2,1.6,40.0
35.0959875,139.0715464,39.0,30.0,1.5,12.1,8.8,39.0
34.7653462,136.0263973,42.0,21.0,1.5,5.6,0.8,42.0
34.9646366,136.1644589,43.0,11.0,1.5,6.5,0.8,43.0
34.7653462,136.0263973,44.0,21.0,1.5,5.6,0.8,44.0
34.9646366,136.1644589,39.0,11.0,1.5,6.5,0.8,39.0
34.9646366,136.1644589,43.0,11.0,1.5,6.5,0.8,43.0
34.5947387,135.8301236,28.0,50.0,1.5,9.3,1.6,28.0
34.7653462,136.0263973,37.0,21.0,1.5,5.6,0.8,37.0
34.9646366,136.1644589,35.0,11.0,1.5,6.5,0.8,35.0
34.5628937,135.7783326,33.0,53.0,5.8,5.6,0.8,33.0
34.9646366,136.1644589,50.0,11.0,1.5,6.5,0.8,50.0
34.9646366,136.1644589,47.0,11.0,1.5,6.5,0.8,47.0
34.9646366,136.1644589,45.0,11.0,1.5,6.5,0.8,45.0
34.9646366,136.1644589,42.0,11.0,1.5,6.5,0.8,42.0
34.9646366,136.1644589,49.0,11.0,1.5,6.5,0.8,49.0
34.9646366,136.1644589,57.0,11.0,1.5,6.5,0.8,57.0
34.9646366,136.1644589,33.0,11.0,1.5,6.5,0.8,33.0
34.9646366,136.1644589,52.0,11.0,1.5,6.5,0.8,52.0
34.7653462,136.0263973,40.0,21.0,1.5,5.6,0.8,40.0
34.7653462,136.0263973,48.0,21.0,1.5,5.6,0.8,48.0
34.5219389,135.8433462,33.0,34.0,1.5,10.2,1.6,33.0
34.5094534,135.7927565,40.0,38.0,1.5,5.6,8.8,40.0
34.514713,135.7364558,36.0,38.0,1.5,6.5,1.6,36.0
34.5219389,135.8433462,43.0,34.0,1.5,10.2,1.6,43.0
34.514713,135.7364558,35.0,38.0,1.5,6.5,1.6,35.0
34.514713,135.7364558,26.0,38.0,1.5,6.5,1.6,26.0
34.7001702,135.7428636,41.0,34.0,2.9,6.5,3.2,41.0
34.5947387,135.8301236,38.0,50.0,1.5,9.3,1.6,38.0
34.7001702,135.7428636,41.0,34.0,2.9,6.5,3.2,41.0
34.7001702,135.7428636,42.0,34.0,2.9,6.5,3.2,42.0
34.3660074,135.2733004,41.0,30.0,1.5,16.7,9.6,41.0
34.3660074,135.2733004,37.0,30.0,1.5,16.7,9.6,37.0
34.5628937,135.7783326,45.0,53.0,5.8,5.6,0.8,45.0
34.7001702,135.7428636,40.0,34.0,2.9,6.5,3.2,40.0
34.3395129,135.2284436,41.0,21.0,1.5,8.4,16.8,41.0
34.7001702,135.7428636,34.0,34.0,2.9,6.5,3.2,34.0
34.7001702,135.7428636,32.0,34.0,2.9,6.5,3.2,32.0
34.5933612,135.7092318,24.0,21.0,1.5,7.5,1.6,24.0
34.5947387,135.8301236,40.0,50.0,1.5,9.3,1.6,40.0
34.5947387,135.8301236,46.0,50.0,1.5,9.3,1.6,46.0
34.7001702,135.7428636,39.0,34.0,2.9,6.5,3.2,39.0
34.7378623,135.8262467,32.0,38.0,1.5,4.7,4.0,32.0
34.7001702,135.7428636,48.0,34.0,2.9,6.5,3.2,48.0
34.3395129,135.2284436,47.0,21.0,1.5,8.4,16.8,47.0
34.3395129,135.2284436,50.0,21.0,1.5,8.4,16.8,50.0
34.7378623,135.8262467,38.0,38.0,1.5,4.7,4.0,38.0
34.3395129,135.2284436,39.0,21.0,1.5,8.4,16.8,39.0
34.3395129,135.2284436,51.0,21.0,1.5,8.4,16.8,51.0
34.6916209,135.7078887,37.0,55.0,1.5,12.1,3.2,37.0
34.3395129,135.2284436,47.0,21.0,1.5,8.4,16.8,47.0
34.3395129,135.2284436,31.0,21.0,1.5,8.4,16.8,31.0
34.3395129,135.2284436,33.0,21.0,1.5,8.4,16.8,33.0
34.3395129,135.2284436,33.0,21.0,1.5,8.4,16.8,33.0
34.3395129,135.2284436,26.0,21.0,1.5,8.4,16.8,26.0
34.3395129,135.2284436,37.0,21.0,1.5,8.4,16.8,37.0
34.3395129,135.2284436,33.0,21.0,1.5,8.4,16.8,33.0
34.4357981,135.3661247,27.0,34.0,1.5,9.3,8.0,27.0
34.7378623,135.8262467,44.0,38.0,1.5,4.7,4.0,44.0
34.3395129,135.2284436,29.0,21.0,1.5,8.4,16.8,29.0
34.3395129,135.2284436,39.0,21.0,1.5,8.4,16.8,39.0
34.6392568,135.5355059,54.0,50.0,2.9,28.8,1.6,54.0
34.6392568,135.5355059,44.0,50.0,2.9,28.8,1.6,44.0
35.5847839,139.5788445,39.0,16.0,1.5,15.8,6.4,39.0
35.1978602,138.9136693,20.0,38.0,1.5,15.8,8.8,20.0
34.6392568,135.5355059,38.0,57.0,4.3,26.9,4.0,38.0
34.6392568,135.5355059,38.0,57.0,4.3,26.9,4.0,38.0
42.263877,-71.794186,23.0,26.0,0.8,8.4,25.6,23.0
35.6523419,139.6906188,39.0,19.0,1.5,26.0,10.4,39.0
35.1978602,138.9136693,20.0,38.0,1.5,15.8,8.8,20.0
35.1978602,138.9136693,13.0,38.0,1.5,15.8,8.8,13.0
35.1978602,138.9136693,37.0,38.0,1.5,15.8,8.8,37.0
35.1978602,138.9136693,30.0,38.0,1.5,15.8,8.8,30.0
35.1978602,138.9136693,22.0,38.0,1.5,15.8,8.8,22.0
35.1978602,138.9136693,29.0,38.0,1.5,15.8,8.8,29.0
35.1978602,138.9136693,24.0,38.0,1.5,15.8,8.8,24.0
35.1978602,138.9136693,28.0,38.0,1.5,15.8,8.8,28.0
35.1978602,138.9136693,25.0,38.0,1.5,15.8,8.8,25.0
35.6639824,139.6979483,46.0,11.0,1.5,13.0,10.4,46.0
35.6639824,139.6979483,31.0,11.0,1.5,13.0,10.4,31.0
35.6639824,139.6979483,35.0,11.0,1.5,13.0,10.4,35.0
35.6639824,139.6979483,29.0,11.0,1.5,13.0,10.4,29.0
35.6639824,139.6979483,39.0,11.0,1.5,13.0,10.4,39.0
35.6639824,139.6979483,38.0,11.0,1.5,13.0,10.4,38.0
35.6639824,139.6979483,39.0,11.0,1.5,13.0,10.4,39.0
35.6639824,139.6979483,33.0,11.0,1.5,13.0,10.4,33.0
35.6639824,139.6979483,35.0,11.0,1.5,13.0,10.4,35.0
35.1978602,138.9136693,29.0,38.0,1.5,15.8,8.8,29.0
35.1978602,138.9136693,27.0,38.0,1.5,15.8,8.8,27.0
35.1978602,138.9136693,27.0,38.0,1.5,15.8,8.8,27.0
35.1978602,138.9136693,28.0,38.0,1.5,15.8,8.8,28.0
35.1978602,138.9136693,23.0,38.0,1.5,15.8,8.8,23.0
35.1978602,138.9136693,24.0,38.0,1.5,15.8,8.8,24.0
42.3584308,-71.0597732,30.0,25.0,0.2,10.2,24.8,30.0
35.4268139,140.3009496,12.4,46.0,1.5,11.2,7.3,12.4
42.3584308,-71.0597732,33.0,25.0,0.2,10.2,24.8,33.0
52.420277777778,12.552222222222,20.0,30.0,0.6,5.1,13.5,20.0
42.77077,-71.102259,38.0,30.0,1.2,0.9,24.8,38.0
35.4268139,140.3009496,103.8,46.0,1.5,11.2,7.3,103.8
35.1978602,138.9136693,23.0,38.0,1.5,15.8,8.8,23.0
34.514713,135.7364558,53.0,38.0,1.5,6.5,1.6,53.0
34.5933612,135.7092318,32.0,21.0,1.5,7.5,1.6,32.0
34.5933612,135.7092318,35.0,21.0,1.5,7.5,1.6,35.0
34.5933612,135.7092318,31.0,21.0,1.5,7.5,1.6,31.0
36.9632779,140.8926893,33.0,34.0,1.5,13.0,2.4,33.0
34.06653,-118.22676,32.0,50.0,0.3,13.2,42.4,32.0
42.263877,-71.794186,22.0,26.0,0.8,8.4,25.6,22.0
34.7691995,137.391469,28.0,9.0,1.5,4.7,8.0,28.0
34.7691995,137.391469,23.0,9.0,1.5,4.7,8.0,23.0
37.7669407,140.4494579,43.0,6.0,1.5,8.4,0.8,43.0
37.7669407,140.4494579,38.0,6.0,1.5,8.4,0.8,38.0
37.7669407,140.4494579,37.0,6.0,1.5,8.4,0.8,37.0
37.7669407,140.4494579,57.0,6.0,1.5,8.4,0.8,57.0
37.7669407,140.4494579,44.0,6.0,1.5,8.4,0.8,44.0
37.7669407,140.4494579,28.0,6.0,1.5,8.4,0.8,28.0
37.7669407,140.4494579,111.0,6.0,1.5,8.4,0.8,111.0
37.7669407,140.4494579,68.0,6.0,1.5,8.4,0.8,68.0
37.6399941,140.9503931,65.0,34.0,1.5,5.6,7.3,65.0
52.420277777778,12.552222222222,23.0,30.0,0.6,5.1,13.5,23.0
38.0024779,140.6198605,78.0,34.0,11.5,7.5,6.4,78.0
38.1105276,140.8671492,40.0,50.0,17.2,11.2,9.6,40.0
38.0024779,140.6198605,42.0,34.0,11.5,7.5,6.4,42.0
38.1105276,140.8671492,26.0,50.0,17.2,11.2,9.6,26.0
38.1105276,140.8671492,43.0,50.0,17.2,11.2,9.6,43.0
38.1105276,140.8671492,49.0,50.0,17.2,11.2,9.6,49.0
38.1105276,140.8671492,49.0,50.0,17.2,11.2,9.6,49.0
38.1105276,140.8671492,38.0,50.0,17.2,11.2,9.6,38.0
38.0024779,140.6198605,73.0,34.0,11.5,7.5,6.4,73.0
38.0024779,140.6198605,61.0,34.0,11.5,7.5,6.4,61.0
38.1105276,140.8671492,49.0,50.0,17.2,11.2,9.6,49.0
38.1105276,140.8671492,31.0,50.0,17.2,11.2,9.6,31.0
38.1105276,140.8671492,55.0,50.0,17.2,11.2,9.6,55.0
36.9632779,140.8926893,30.0,34.0,1.5,13.0,2.4,30.0
35.6718388,139.7551457,24.0,20.0,1.5,19.5,9.6,24.0
35.6718388,139.7551457,17.0,20.0,1.5,19.5,9.6,17.0
35.6718388,139.7551457,20.0,20.0,1.5,19.5,9.6,20.0
35.6718388,139.7551457,28.0,20.0,1.5,19.5,9.6,28.0
35.6718388,139.7551457,23.0,20.0,1.5,19.5,9.6,23.0
35.6718388,139.7551457,28.0,20.0,1.5,19.5,9.6,28.0
35.6718388,139.7551457,29.0,20.0,1.5,19.5,9.6,29.0
35.6718388,139.7551457,22.0,20.0,1.5,19.5,9.6,22.0
40.2734273,140.5731012,26.0,21.0,1.5,2.8,1.6,26.0
40.2734273,140.5731012,28.0,21.0,1.5,2.8,1.6,28.0
40.2734273,140.5731012,27.0,21.0,1.5,2.8,1.6,27.0
40.2734273,140.5731012,28.0,21.0,1.5,2.8,1.6,28.0
39.3094408,140.5753726,26.0,34.0,1.5,2.8,4.8,26.0
40.2734273,140.5731012,23.0,21.0,1.5,2.8,1.6,23.0
39.3094408,140.5753726,25.0,34.0,1.5,2.8,4.8,25.0
38.4734562,140.3985956,28.0,38.0,1.5,4.7,0.8,28.0
35.6107617,139.7209728,37.0,14.0,1.5,13.9,12.8,37.0
35.6414629,139.6981712,37.0,19.0,1.5,26.0,10.4,37.0
35.5319612,139.7036121,37.0,53.0,1.5,15.8,8.0,37.0
35.7126486,139.9589522,47.0,50.0,1.5,17.6,5.6,47.0
35.331425,139.9024073,31.0,42.0,1.5,13.0,15.2,31.0
35.4784417,140.0504621,30.0,38.0,1.5,16.7,2.4,30.0
35.6349437,140.1214983,28.0,53.0,1.5,26.0,4.8,28.0
35.457444,139.48653,34.0,57.0,2.9,13.9,4.8,34.0
35.457444,139.48653,28.0,57.0,2.9,13.9,4.8,28.0
35.457444,139.48653,22.0,57.0,2.9,13.9,4.8,22.0
35.457444,139.48653,30.0,57.0,2.9,13.9,4.8,30.0
37.516083,127.019694,47.0,82.0,2.9,30.6,3.2,47.0
37.516083,127.019694,55.0,82.0,2.9,30.6,3.2,55.0
37.542036,127.049685,57.0,70.0,4.3,33.4,4.8,57.0
37.516083,127.019694,40.0,82.0,2.9,30.6,3.2,40.0
37.584953,127.094283,60.0,80.0,4.3,30.6,5.6,60.0
37.542036,127.049685,47.0,70.0,4.3,33.4,4.8,47.0
37.584953,127.094283,60.0,80.0,4.3,30.6,5.6,60.0
37.584953,127.094283,40.0,80.0,4.3,30.6,5.6,40.0
37.584953,127.094283,62.0,80.0,4.3,30.6,5.6,62.0
37.584953,127.094283,43.0,80.0,4.3,30.6,5.6,43.0
37.584953,127.094283,51.0,80.0,4.3,30.6,5.6,51.0
37.584953,127.094283,58.0,80.0,4.3,30.6,5.6,58.0
37.584953,127.094283,76.0,80.0,4.3,30.6,5.6,76.0
37.6399941,140.9503931,68.6,34.0,1.5,5.6,7.3,68.6
35.6523419,139.6906188,36.0,19.0,1.5,26.0,10.4,36.0
42.3584308,-71.0597732,38.0,25.0,0.2,10.2,24.8,38.0
35.4268139,140.3009496,10.6,46.0,1.5,11.2,7.3,10.6
35.6720921,138.5499833,30.0,17.0,1.5,8.4,1.6,30.0
35.6720921,138.5499833,37.0,17.0,1.5,8.4,1.6,37.0
36.03392,138.1074268,34.0,46.0,1.5,13.0,1.6,34.0
36.0786063,138.047687,35.0,25.0,1.5,20.4,1.6,35.0
35.6720921,138.5499833,15.0,17.0,1.5,8.4,1.6,15.0
22.2848797,114.1440747,66.0,33.0,1.4,4.8,31.1,66.0
22.2848797,114.1440747,86.0,33.0,1.4,4.8,31.1,86.0
22.2848797,114.1440747,75.0,33.0,1.4,4.8,31.1,75.0
22.2796569,114.1719873,53.0,43.0,1.1,6.9,27.8,53.0
22.4509766,114.1641396,67.0,26.0,0.4,10.4,23.5,67.0
22.376491,114.184668,60.0,31.0,3.0,3.6,31.4,60.0
42.474671,-70.971358,26.0,27.0,0.2,1.2,27.2,26.0
35.4268139,140.3009496,33.8,46.0,1.5,11.2,7.3,33.8
35.4268139,140.3009496,9.4,46.0,1.5,11.2,7.3,9.4
37.6399941,140.9503931,79.2,34.0,1.5,5.6,7.3,79.2
35.4268139,140.3009496,15.2,46.0,1.5,11.2,7.3,15.2
37.6399941,140.9503931,75.6,34.0,1.5,5.6,7.3,75.6
34.06653,-118.22676,37.0,50.0,0.3,13.2,42.4,37.0
36.9632779,140.8926893,29.0,34.0,1.5,13.0,2.4,29.0
37.936,-122.0262,28.0,28.0,1.5,1.9,28.1,28.0
38.10251,-122.238,20.0,30.0,2.9,2.8,29.6,20.0
38.10251,-122.238,22.0,30.0,2.9,2.8,29.6,22.0
35.6718388,139.7551457,34.0,20.0,1.5,19.5,9.6,34.0
37.6399941,140.9503931,77.2,34.0,1.5,5.6,7.3,77.2
38.2583823,140.6713687,31.0,17.0,5.8,3.8,3.2,31.0
38.0024779,140.6198605,30.0,34.0,11.5,7.5,6.4,30.0
37.3935821,140.3435799,41.0,50.0,1.5,11.2,1.6,41.0
37.7669407,140.4494579,93.0,6.0,1.5,8.4,0.8,93.0
37.7669407,140.4494579,52.0,6.0,1.5,8.4,0.8,52.0
37.7669407,140.4494579,63.0,6.0,1.5,8.4,0.8,63.0
37.4940417,139.925646,25.0,30.0,1.5,5.6,4.0,25.0
37.3935821,140.3435799,55.0,50.0,1.5,11.2,1.6,55.0
37.3909309,140.3965114,91.0,34.0,1.5,6.5,0.8,91.0
37.4940417,139.925646,39.0,30.0,1.5,5.6,4.0,39.0
37.3935821,140.3435799,35.0,50.0,1.5,11.2,1.6,35.0
37.3935821,140.3435799,64.0,50.0,1.5,11.2,1.6,64.0
37.3909309,140.3965114,109.0,34.0,1.5,6.5,0.8,109.0
37.4940417,139.925646,42.0,30.0,1.5,5.6,4.0,42.0
34.5094534,135.7927565,32.0,38.0,1.5,5.6,8.8,32.0
34.5219389,135.8433462,46.0,34.0,1.5,10.2,1.6,46.0
34.6680619,135.5973239,32.0,38.0,1.5,25.1,0.8,32.0
37.3935821,140.3435799,47.0,50.0,1.5,11.2,1.6,47.0
37.3909309,140.3965114,112.0,34.0,1.5,6.5,0.8,112.0
37.3909309,140.3965114,48.0,34.0,1.5,6.5,0.8,48.0
34.5219389,135.8433462,31.0,34.0,1.5,10.2,1.6,31.0
34.5094534,135.7927565,42.0,38.0,1.5,5.6,8.8,42.0
34.5094534,135.7927565,38.0,38.0,1.5,5.6,8.8,38.0
34.5094534,135.7927565,40.0,38.0,1.5,5.6,8.8,40.0
34.889807,135.224759,37.0,17.0,1.5,4.7,0.8,37.0
34.1726236,134.6139128,32.0,9.0,1.5,8.4,4.0,32.0
35.7878569,139.2758353,45.0,8.0,1.5,2.8,10.4,45.0
14.03742,100.605216,19.0,53.0,0.6,8.7,1.6,19.0
40.164576,-105.100856,59.0,7.0,0.6,3.2,14.0,59.0
40.012969,-105.267212,53.0,17.0,0.6,9.2,14.0,53.0
40.012969,-105.267212,40.0,17.0,0.6,9.2,14.0,40.0
40.012969,-105.267212,51.0,17.0,0.6,9.2,14.0,51.0
40.012969,-105.267212,55.0,17.0,0.6,9.2,14.0,55.0
25.1645,121.449239,44.0,27.0,1.9,3.8,27.2,44.0
25.036235,121.572367,53.0,30.0,0.8,1.9,27.2,53.0
25.036235,121.572367,46.0,30.0,0.8,1.9,27.2,46.0
25.036235,121.572367,41.0,30.0,0.8,1.9,27.2,41.0
25.05213,121.522608,29.0,22.0,1.0,12.1,22.4,29.0
37.0582877,140.8851541,47.0,30.0,1.5,1.9,14.5,47.0
36.3923877,140.4259494,41.0,30.0,1.5,7.5,4.8,41.0
37.6399941,140.9503931,35.0,34.0,1.5,5.6,7.3,35.0
37.2657039,140.9983584,1360.0,9.0,1.5,2.8,16.8,1360.0
37.2657039,140.9983584,623.0,9.0,1.5,2.8,16.8,623.0
37.6399941,140.9503931,49.0,34.0,1.5,5.6,7.3,49.0
37.2657039,140.9983584,2181.0,9.0,1.5,2.8,16.8,2181.0
37.6399941,140.9503931,49.0,34.0,1.5,5.6,7.3,49.0
37.2657039,140.9983584,2198.0,9.0,1.5,2.8,16.8,2198.0
37.2657039,140.9983584,791.0,9.0,1.5,2.8,16.8,791.0
37.2657039,140.9983584,1983.0,9.0,1.5,2.8,16.8,1983.0
37.6399941,140.9503931,42.0,34.0,1.5,5.6,7.3,42.0
36.385224,140.2375014,42.0,25.0,1.5,10.2,0.8,42.0
36.4404273,140.0134277,33.0,21.0,1.5,6.5,5.6,33.0
36.9632779,140.8926893,28.0,34.0,1.5,13.0,2.4,28.0
37.6399941,140.9503931,80.8,34.0,1.5,5.6,7.3,80.8
14.03742,100.605216,34.0,50.0,0.6,9.8,1.6,34.0
14.03742,100.605216,22.0,50.0,0.6,9.8,1.6,22.0
14.03742,100.605216,34.0,50.0,0.6,9.8,1.6,34.0
14.03742,100.605216,25.0,50.0,0.6,9.8,1.6,25.0
37.2657039,140.9983584,311.0,9.0,1.5,2.8,16.8,311.0
37.2657039,140.9983584,318.0,9.0,1.5,2.8,16.8,318.0
37.2657039,140.9983584,5039.0,9.0,1.5,2.8,16.8,5039.0
37.2657039,140.9983584,282.0,9.0,1.5,2.8,16.8,282.0
33.8206258,134.4788303,47.0,15.0,1.5,1.0,0.8,47.0
33.8206258,134.4788303,41.0,15.0,1.5,1.0,0.8,41.0
33.8206258,134.4788303,37.0,15.0,1.5,1.0,0.8,37.0
33.7773037,134.5984426,30.0,34.0,1.5,4.7,19.2,30.0
33.8206258,134.4788303,30.0,15.0,1.5,1.0,0.8,30.0
47.757435,7.347294,24.0,18.0,0.6,15.6,5.7,24.0
42.003277,2.287272,76.0,56.0,1.1,14.2,4.9,76.0
42.003277,2.287272,65.0,56.0,1.1,14.2,4.9,65.0
42.3584308,-71.0597732,37.0,25.0,0.2,10.2,24.8,37.0
52.420277777778,12.552222222222,16.0,30.0,0.6,5.1,13.5,16.0
37.6399941,140.9503931,64.8,34.0,1.5,5.6,7.3,64.8
37.6399941,140.9503931,69.8,34.0,1.5,5.6,7.3,69.8
35.6718388,139.7551457,25.0,20.0,1.5,19.5,9.6,25.0
42.3584308,-71.0597732,31.0,25.0,0.2,10.2,24.8,31.0
34.9115975,137.5062776,55.0,1.0,1.5,2.8,8.8,55.0
34.9115975,137.5062776,22.0,1.0,1.5,2.8,8.8,22.0
34.7691995,137.391469,22.0,9.0,1.5,4.7,8.0,22.0
34.9115975,137.5062776,37.0,1.0,1.5,2.8,8.8,37.0
34.9115975,137.5062776,44.0,1.0,1.5,2.8,8.8,44.0
42.474671,-70.971358,24.0,27.0,0.2,1.2,27.2,24.0
37.4940417,139.925646,32.0,30.0,1.5,5.6,4.0,32.0
34.06653,-118.22676,42.0,50.0,0.3,13.2,42.4,42.0
37.4940417,139.925646,41.0,30.0,1.5,5.6,4.0,41.0
52.420277777778,12.552222222222,17.0,30.0,0.6,5.1,13.5,17.0
37.4940417,139.925646,39.0,30.0,1.5,5.6,4.0,39.0
37.3935821,140.3435799,29.0,50.0,1.5,11.2,1.6,29.0
37.3909309,140.3965114,44.0,34.0,1.5,6.5,0.8,44.0
37.3935821,140.3435799,47.0,50.0,1.5,11.2,1.6,47.0
37.3935821,140.3435799,39.0,50.0,1.5,11.2,1.6,39.0
37.3935821,140.3435799,55.0,50.0,1.5,11.2,1.6,55.0
37.3935821,140.3435799,52.0,50.0,1.5,11.2,1.6,52.0
37.3909309,140.3965114,35.0,34.0,1.5,6.5,0.8,35.0
37.4940417,139.925646,44.0,30.0,1.5,5.6,4.0,44.0
37.4940417,139.925646,34.0,30.0,1.5,5.6,4.0,34.0
35.4263066,133.2481876,28.0,10.0,1.5,6.5,3.2,28.0
35.251985,136.240778,0.0,30.0,1.5,8.4,5.6,0.0
35.251985,136.240778,0.0,30.0,1.5,8.4,5.6,0.0
42.263877,-71.794186,23.0,26.0,0.8,8.4,25.6,23.0
42.263877,-71.794186,18.0,26.0,0.8,8.4,25.6,18.0
49.735084444444,16.034196944444,51.0,42.0,0.7,18.1,14.8,51.0
50.111082,14.503096,32.0,30.0,0.7,12.6,0.5,32.0
37.0582877,140.8851541,58.0,50.0,1.5,1.9,14.5,58.0
37.3909309,140.3965114,66.0,30.0,1.5,8.4,1.6,66.0
35.3747332,139.2199293,33.0,17.0,2.9,19.5,2.4,33.0
35.6718388,139.7551457,43.0,20.0,1.5,19.5,11.2,43.0
35.6422723,139.7354456,19.0,14.0,4.3,12.1,12.1,19.0
37.7669407,140.4494579,122.0,10.0,1.5,9.3,0.8,122.0
35.6422723,139.7354456,65.0,14.0,4.3,12.1,12.1,65.0
35.6718388,139.7551457,63.0,20.0,1.5,19.5,11.2,63.0
37.6399941,140.9503931,103.0,21.0,1.5,2.8,8.8,103.0
37.6399941,140.9503931,467.0,21.0,1.5,2.8,8.8,467.0
37.0582877,140.8851541,50.0,50.0,1.5,1.9,14.5,50.0
37.7669407,140.4494579,132.0,10.0,1.5,9.3,0.8,132.0
37.7669407,140.4494579,141.0,10.0,1.5,9.3,0.8,141.0
37.2657039,140.9983584,90.0,9.0,1.5,2.8,17.6,90.0
35.9069765,139.6736283,68.0,46.0,1.5,13.9,4.0,68.0
36.3306755,139.5819901,73.0,25.0,1.5,12.1,0.8,73.0
37.2657039,140.9983584,326.0,9.0,1.5,2.8,17.6,326.0
35.720146,139.8152203,40.0,19.0,1.5,23.2,2.4,40.0
35.6968261,139.8356163,44.0,16.0,1.5,22.3,5.6,44.0
36.203447,140.2849447,43.0,53.0,1.5,13.9,1.6,43.0
35.6728535,139.8174097,60.0,16.0,1.5,21.3,5.6,60.0
35.6899961,139.8276503,48.0,16.0,1.5,21.3,5.6,48.0
35.692745,139.7680749,43.0,12.0,1.5,13.9,9.6,43.0
35.6968261,139.8356163,39.0,16.0,1.5,22.3,5.6,39.0
35.692745,139.7680749,44.0,12.0,1.5,13.9,9.6,44.0
35.692745,139.7680749,53.0,12.0,1.5,13.9,9.6,53.0
35.692745,139.7680749,55.0,12.0,1.5,13.9,9.6,55.0
35.692745,139.7680749,46.0,12.0,1.5,13.9,9.6,46.0
35.6559078,139.7789642,39.0,16.0,1.5,17.6,9.6,39.0
35.6007639,139.7526768,31.0,10.0,1.5,17.6,12.1,31.0
35.7281461,140.2063487,53.0,53.0,1.5,13.0,1.6,53.0
35.7281461,140.2063487,60.0,53.0,1.5,13.0,1.6,60.0
36.0437281,140.1674756,46.0,82.0,1.5,13.0,3.2,46.0
37.4940417,139.925646,19.0,21.0,1.5,4.7,4.8,19.0
36.0437281,140.1674756,53.0,82.0,1.5,13.0,3.2,53.0
37.4940417,139.925646,51.0,21.0,1.5,4.7,4.8,51.0
37.4940417,139.925646,58.0,21.0,1.5,4.7,4.8,58.0
35.0204553,139.8787057,29.0,34.0,1.5,7.5,11.2,29.0
37.4940417,139.925646,62.0,21.0,1.5,4.7,4.8,62.0
35.0204553,139.8787057,38.0,34.0,1.5,7.5,11.2,38.0
36.0437281,140.1674756,34.0,82.0,1.5,13.0,3.2,34.0
35.4268139,140.3009496,44.0,46.0,1.5,9.3,7.3,44.0
35.4268139,140.3009496,22.0,46.0,1.5,9.3,7.3,22.0
36.0437281,140.1674756,45.0,82.0,1.5,13.0,3.2,45.0
35.4268139,140.3009496,42.0,46.0,1.5,9.3,7.3,42.0
35.9026539,139.9608333,65.0,50.0,1.5,20.4,3.2,65.0
35.9026539,139.9608333,71.0,50.0,1.5,20.4,3.2,71.0
35.4268139,140.3009496,39.0,46.0,1.5,9.3,7.3,39.0
35.6422723,139.7354456,27.0,14.0,4.3,12.1,12.1,27.0
35.6788887,139.7816911,39.0,17.0,1.5,22.3,9.6,39.0
35.2266271,139.7060085,35.0,20.0,2.9,19.5,8.8,35.0
35.0204553,139.8787057,33.0,34.0,1.5,7.5,11.2,33.0
35.0204553,139.8787057,40.0,34.0,1.5,7.5,11.2,40.0
35.0204553,139.8787057,37.0,34.0,1.5,7.5,11.2,37.0
35.0204553,139.8787057,42.0,34.0,1.5,7.5,11.2,42.0
35.0204553,139.8787057,36.0,34.0,1.5,7.5,11.2,36.0
35.0204553,139.8787057,41.0,34.0,1.5,7.5,11.2,41.0
35.0204553,139.8787057,46.0,34.0,1.5,7.5,11.2,46.0
35.0204553,139.8787057,45.0,34.0,1.5,7.5,11.2,45.0
35.0204553,139.8787057,43.0,34.0,1.5,7.5,11.2,43.0
35.0204553,139.8787057,37.0,34.0,1.5,7.5,11.2,37.0
37.4940417,139.925646,69.0,21.0,1.5,4.7,4.8,69.0
35.7193411,139.7347261,44.0,17.0,1.5,22.3,24.8,44.0
35.692745,139.7680749,54.0,12.0,1.5,13.9,9.6,54.0
37.3935821,140.3435799,139.0,53.0,1.5,11.2,1.6,139.0
32.9037604,130.6954107,32.0,22.0,1.5,16.7,0.8,32.0
35.7442829,139.8777713,38.0,16.0,1.5,21.3,2.4,38.0
36.3923877,140.4259494,33.0,17.0,1.5,5.6,7.3,33.0
35.9467404,139.8661757,34.0,50.0,1.5,18.6,1.6,34.0
35.9886828,139.6542987,38.0,55.0,1.5,13.9,4.8,38.0
35.6523419,139.6906188,38.0,17.0,1.5,26.0,9.6,38.0
