latitude,longitude,value,aqi,so2,no2,o3,value2
40.3097,-78.9158,30.0,54.0,1.5,13.0,4.8,30.0
40.3097,-78.9158,38.0,54.0,1.5,13.0,4.8,38.0
40.3097,-78.9158,32.0,54.0,1.5,13.0,4.8,32.0
40.3097,-78.9158,34.0,54.0,1.5,13.0,4.8,34.0
40.3097,-78.9158,35.0,54.0,1.5,13.0,4.8,35.0
40.3097,-78.9158,43.0,54.0,1.5,13.0,4.8,43.0
40.3097,-78.9158,38.0,54.0,1.5,13.0,4.8,38.0
40.3097,-78.9158,34.0,54.0,1.5,13.0,4.8,34.0
40.3097,-78.9158,31.0,54.0,1.5,13.0,4.8,31.0
40.3097,-78.9158,34.0,54.0,1.5,13.0,4.8,34.0
40.3097,-78.9158,33.0,54.0,1.5,13.0,4.8,33.0
40.3097,-78.9158,27.0,54.0,1.5,13.0,4.8,27.0
40.3097,-78.9158,25.0,54.0,1.5,13.0,4.8,25.0
40.3097,-78.9158,26.0,54.0,1.5,13.0,4.8,26.0
35.6718388,139.7551457,28.0,42.0,1.5,15.8,21.6,28.0
42.3584308,-71.0597732,39.0,25.0,0.3,13.9,18.4,39.0
35.4268139,140.3009496,126.8,21.0,1.5,4.7,13.6,126.8
34.06653,-118.22676,39.0,55.0,0.8,35.0,1.6,39.0
34.06653,-118.22676,39.0,55.0,0.8,35.0,1.6,39.0
34.06653,-118.22676,35.0,55.0,0.8,35.0,1.6,35.0
35.4268139,140.3009496,12.4,21.0,1.5,4.7,13.6,12.4
38.8577,-77.05922,25.0,35.0,0.2,2.4,7.8,25.0
35.4268139,140.3009496,121.6,21.0,1.5,4.7,13.6,121.6
35.6718388,139.7551457,29.0,42.0,1.5,15.8,21.6,29.0
36.9632779,140.8926893,33.0,25.0,1.5,9.3,8.8,33.0
47.757435,7.347294,24.0,18.0,0.6,12.4,9.0,24.0
47.757435,7.347294,33.0,18.0,0.6,12.4,9.0,33.0
47.757435,7.347294,30.0,18.0,0.6,12.4,9.0,30.0
47.747684,7.321364,35.0,21.0,0.6,14.2,0.9,35.0
47.757435,7.347294,47.0,18.0,0.6,12.4,9.0,47.0
47.757435,7.347294,27.0,18.0,0.6,12.4,9.0,27.0
47.757435,7.347294,28.0,18.0,0.6,12.4,9.0,28.0
47.757435,7.347294,27.0,18.0,0.6,12.4,9.0,27.0
47.757435,7.347294,30.0,18.0,0.6,12.4,9.0,30.0
47.757435,7.347294,28.0,18.0,0.6,12.4,9.0,28.0
47.757435,7.347294,27.0,18.0,0.6,12.4,9.0,27.0
47.757435,7.347294,24.0,18.0,0.6,12.4,9.0,24.0
47.757435,7.347294,25.0,18.0,0.6,12.4,9.0,25.0
47.757435,7.347294,23.0,18.0,0.6,12.4,9.0,23.0
47.757435,7.347294,41.0,18.0,0.6,12.4,9.0,41.0
47.757435,7.347294,29.0,18.0,0.6,12.4,9.0,29.0
47.757435,7.347294,36.0,18.0,0.6,12.4,9.0,36.0
47.757435,7.347294,30.0,18.0,0.6,12.4,9.0,30.0
47.757435,7.347294,32.0,18.0,0.6,12.4,9.0,32.0
47.757435,7.347294,28.0,18.0,0.6,12.4,9.0,28.0
47.757435,7.347294,33.0,18.0,0.6,12.4,9.0,33.0
47.757435,7.347294,44.0,18.0,0.6,12.4,9.0,44.0
47.757435,7.347294,44.0,18.0,0.6,12.4,9.0,44.0
47.757435,7.347294,43.0,18.0,0.6,12.4,9.0,43.0
47.747684,7.321364,36.0,21.0,0.6,14.2,0.9,36.0
47.747684,7.321364,43.0,21.0,0.6,14.2,0.9,43.0
46.160277777778,8.9338888888889,62.0,21.0,0.4,3.7,18.0,62.0
46.160277777778,8.9338888888889,50.0,21.0,0.4,3.7,18.0,50.0
46.160277777778,8.9338888888889,62.0,21.0,0.4,3.7,18.0,62.0
46.160277777778,8.9338888888889,55.0,21.0,0.4,3.7,18.0,55.0
46.160277777778,8.9338888888889,40.0,21.0,0.4,3.7,18.0,40.0
45.81504217,9.06697886,38.0,50.0,1.6,31.1,11.0,38.0
45.81504217,9.06697886,33.0,50.0,1.6,31.1,11.0,33.0
45.81504217,9.06697886,29.0,50.0,1.6,31.1,11.0,29.0
46.011111111111,8.9572222222222,30.0,19.0,0.4,10.1,14.6,30.0
46.011111111111,8.9572222222222,39.0,19.0,0.4,10.1,14.6,39.0
46.011111111111,8.9572222222222,34.0,19.0,0.4,10.1,14.6,34.0
46.011111111111,8.9572222222222,30.0,19.0,0.4,10.1,14.6,30.0
46.011111111111,8.9572222222222,35.0,19.0,0.4,10.1,14.6,35.0
46.011111111111,8.9572222222222,34.0,19.0,0.4,10.1,14.6,34.0
46.011111111111,8.9572222222222,24.0,19.0,0.4,10.1,14.6,24.0
46.011111111111,8.9572222222222,40.0,19.0,0.4,10.1,14.6,40.0
46.011111111111,8.9572222222222,44.0,19.0,0.4,10.1,14.6,44.0
46.011111111111,8.9572222222222,42.0,19.0,0.4,10.1,14.6,42.0
46.011111111111,8.9572222222222,23.0,19.0,0.4,10.1,14.6,23.0
46.011111111111,8.9572222222222,32.0,19.0,0.4,10.1,14.6,32.0
46.011111111111,8.9572222222222,28.0,19.0,0.4,10.1,14.6,28.0
46.011111111111,8.9572222222222,27.0,19.0,0.4,10.1,14.6,27.0
46.011111111111,8.9572222222222,36.0,19.0,0.4,10.1,14.6,36.0
46.011111111111,8.9572222222222,32.0,19.0,0.4,10.1,14.6,32.0
46.011111111111,8.9572222222222,40.0,19.0,0.4,10.1,14.6,40.0
46.011111111111,8.9572222222222,34.0,19.0,0.4,10.1,14.6,34.0
46.011111111111,8.9572222222222,36.0,19.0,0.4,10.1,14.6,36.0
46.011111111111,8.9572222222222,38.0,19.0,0.4,10.1,14.6,38.0
46.011111111111,8.9572222222222,27.0,19.0,0.4,10.1,14.6,27.0
46.011111111111,8.9572222222222,19.0,19.0,0.4,10.1,14.6,19.0
46.011111111111,8.9572222222222,42.0,19.0,0.4,10.1,14.6,42.0
46.011111111111,8.9572222222222,46.0,19.0,0.4,10.1,14.6,46.0
46.011111111111,8.9572222222222,50.0,19.0,0.4,10.1,14.6,50.0
46.011111111111,8.9572222222222,47.0,19.0,0.4,10.1,14.6,47.0
46.011111111111,8.9572222222222,37.0,19.0,0.4,10.1,14.6,37.0
46.160277777778,8.9338888888889,42.0,21.0,0.4,3.7,18.0,42.0
46.160277777778,8.9338888888889,59.0,21.0,0.4,3.7,18.0,59.0
46.160277777778,8.9338888888889,37.0,21.0,0.4,3.7,18.0,37.0
46.160277777778,8.9338888888889,35.0,21.0,0.4,3.7,18.0,35.0
46.160277777778,8.9338888888889,41.0,21.0,0.4,3.7,18.0,41.0
46.160277777778,8.9338888888889,44.0,21.0,0.4,3.7,18.0,44.0
46.160277777778,8.9338888888889,62.0,21.0,0.4,3.7,18.0,62.0
46.160277777778,8.9338888888889,51.0,21.0,0.4,3.7,18.0,51.0
46.160277777778,8.9338888888889,29.0,21.0,0.4,3.7,18.0,29.0
46.160277777778,8.9338888888889,34.0,21.0,0.4,3.7,18.0,34.0
46.160277777778,8.9338888888889,45.0,21.0,0.4,3.7,18.0,45.0
46.160277777778,8.9338888888889,37.0,21.0,0.4,3.7,18.0,37.0
46.160277777778,8.9338888888889,44.0,21.0,0.4,3.7,18.0,44.0
46.160277777778,8.9338888888889,49.0,21.0,0.4,3.7,18.0,49.0
46.160277777778,8.9338888888889,58.0,21.0,0.4,3.7,18.0,58.0
46.160277777778,8.9338888888889,66.0,21.0,0.4,3.7,18.0,66.0
46.160277777778,8.9338888888889,57.0,21.0,0.4,3.7,18.0,57.0
46.160277777778,8.9338888888889,57.0,21.0,0.4,3.7,18.0,57.0
46.160277777778,8.9338888888889,63.0,21.0,0.4,3.7,18.0,63.0
35.6718388,139.7551457,29.0,42.0,1.5,15.8,21.6,29.0
37.6399941,140.9503931,75.8,9.0,1.5,2.8,13.6,75.8
35.4268139,140.3009496,11.0,21.0,1.5,4.7,13.6,11.0
35.4268139,140.3009496,9.4,21.0,1.5,4.7,13.6,9.4
35.4268139,140.3009496,15.8,21.0,1.5,4.7,13.6,15.8
42.474671,-70.971358,29.0,38.0,0.3,16.9,15.2,29.0
34.06653,-118.22676,40.0,55.0,0.8,35.0,1.6,40.0
37.2657039,140.9983584,215.0,5.0,1.5,1.0,19.2,215.0
35.4268139,140.3009496,13.8,21.0,1.5,4.7,13.6,13.8
37.6399941,140.9503931,68.6,9.0,1.5,2.8,13.6,68.6
42.3584308,-71.0597732,40.0,25.0,0.3,13.9,18.4,40.0
34.06653,-118.22676,42.0,55.0,0.8,35.0,1.6,42.0
38.8577,-77.05922,27.0,35.0,0.2,2.4,7.8,27.0
36.9632779,140.8926893,28.0,25.0,1.5,9.3,8.8,28.0
34.06653,-118.22676,36.0,55.0,0.8,35.0,1.6,36.0
37.2657039,140.9983584,211.0,5.0,1.5,1.0,19.2,211.0
37.2657039,140.9983584,229.0,5.0,1.5,1.0,19.2,229.0
35.4268139,140.3009496,10.2,21.0,1.5,4.7,13.6,10.2
38.8577,-77.05922,32.0,35.0,0.2,2.4,7.8,32.0
35.4268139,140.3009496,13.8,21.0,1.5,4.7,13.6,13.8
36.9632779,140.8926893,33.0,25.0,1.5,9.3,8.8,33.0
38.8577,-77.05922,29.0,35.0,0.2,2.4,7.8,29.0
39.055302,-76.878304,32.0,32.0,0.2,2.1,32.0,32.0
37.2657039,140.9983584,232.0,11.0,1.5,1.9,17.6,232.0
42.3584308,-71.0597732,40.0,25.0,0.3,9.3,21.6,40.0
36.9632779,140.8926893,32.0,17.0,1.5,3.8,18.4,32.0
37.6399941,140.9503931,74.4,9.0,1.5,1.0,15.2,74.4
34.6223426,136.0917954,0.0,30.0,1.5,1.0,6.4,0.0
35.6718388,139.7551457,31.0,38.0,1.5,14.9,20.0,31.0
38.8577,-77.05922,25.0,24.0,0.2,2.2,15.1,25.0
42.3584308,-71.0597732,38.0,25.0,0.3,9.3,21.6,38.0
36.9632779,140.8926893,32.0,17.0,1.5,3.8,18.4,32.0
35.6718388,139.7551457,30.0,38.0,1.5,14.9,20.0,30.0
35.6523419,139.6906188,41.0,25.0,1.5,18.6,20.0,41.0
37.2657039,140.9983584,208.0,11.0,1.5,1.9,17.6,208.0
42.3584308,-71.0597732,41.0,25.0,0.3,9.3,21.6,41.0
34.6223426,136.0917954,0.0,30.0,1.5,1.0,6.4,0.0
38.8577,-77.05922,24.0,24.0,0.2,2.2,15.1,24.0
35.6523419,139.6906188,39.0,25.0,1.5,18.6,20.0,39.0
35.6523419,139.6906188,40.0,25.0,1.5,18.6,20.0,40.0
34.6223426,136.0917954,0.0,30.0,1.5,1.0,6.4,0.0
34.6223426,136.0917954,0.0,30.0,1.5,1.0,6.4,0.0
34.6223426,136.0917954,0.0,30.0,1.5,1.0,6.4,0.0
36.9632779,140.8926893,34.0,17.0,1.5,3.8,18.4,34.0
35.6523419,139.6906188,40.0,25.0,1.5,18.6,20.0,40.0
39.055302,-76.878304,32.0,28.0,0.2,2.9,28.1,32.0
39.055302,-76.878304,24.0,28.0,0.2,2.9,28.1,24.0
37.2657039,140.9983584,224.0,11.0,1.5,2.8,18.4,224.0
37.6399941,140.9503931,79.8,9.0,1.5,2.8,12.8,79.8
35.6523419,139.6906188,32.0,10.0,1.5,25.1,14.5,32.0
37.2657039,140.9983584,222.0,11.0,1.5,2.8,18.4,222.0
36.9632779,140.8926893,32.0,17.0,1.5,7.5,14.5,32.0
37.6399941,140.9503931,75.6,9.0,1.5,2.8,12.8,75.6
34.6223426,136.0917954,0.0,30.0,1.5,1.0,5.6,0.0
36.9632779,140.8926893,28.0,17.0,1.5,7.5,14.5,28.0
38.8577,-77.05922,25.0,24.0,0.2,2.2,13.5,25.0
42.3584308,-71.0597732,33.0,29.0,0.3,5.6,28.9,33.0
36.9632779,140.8926893,27.0,17.0,1.5,7.5,14.5,27.0
35.6718388,139.7551457,31.0,14.0,1.5,21.3,17.6,31.0
38.8577,-77.05922,24.0,24.0,0.2,2.2,13.5,24.0
35.6718388,139.7551457,32.0,14.0,1.5,21.3,17.6,32.0
37.6399941,140.9503931,76.8,9.0,1.5,2.8,12.8,76.8
35.6718388,139.7551457,32.0,14.0,1.5,21.3,17.6,32.0
42.3584308,-71.0597732,39.0,29.0,0.3,5.6,28.9,39.0
35.6718388,139.7551457,34.0,14.0,1.5,21.3,17.6,34.0
34.6223426,136.0917954,0.0,30.0,1.5,1.0,5.6,0.0
37.2657039,140.9983584,221.0,11.0,1.5,2.8,18.4,221.0
34.6223426,136.0917954,0.0,30.0,1.5,1.0,5.6,0.0
37.6399941,140.9503931,78.8,9.0,1.5,2.8,12.8,78.8
38.8577,-77.05922,29.0,24.0,0.2,2.2,13.5,29.0
36.9632779,140.8926893,33.0,17.0,1.5,7.5,14.5,33.0
38.8577,-77.05922,21.0,24.0,0.2,2.2,13.5,21.0
35.6523419,139.6906188,39.0,10.0,1.5,25.1,14.5,39.0
36.6015342,140.6511442,45.0,6.0,1.5,5.6,20.8,45.0
36.9632779,140.8926893,48.0,17.0,1.5,7.5,14.5,48.0
37.0582877,140.8851541,40.0,13.0,1.5,1.0,18.4,40.0
37.0582877,140.8851541,37.0,13.0,1.5,1.0,18.4,37.0
37.0582877,140.8851541,41.0,13.0,1.5,1.0,18.4,41.0
37.0582877,140.8851541,35.0,13.0,1.5,1.0,18.4,35.0
36.6015342,140.6511442,40.0,6.0,1.5,5.6,20.8,40.0
36.7739411,140.7328416,43.0,9.0,1.5,3.8,16.8,43.0
36.7739411,140.7328416,45.0,9.0,1.5,3.8,16.8,45.0
36.7739411,140.7328416,40.0,9.0,1.5,3.8,16.8,40.0
36.7739411,140.7328416,46.0,9.0,1.5,3.8,16.8,46.0
36.7739411,140.7328416,58.0,9.0,1.5,3.8,16.8,58.0
36.7739411,140.7328416,33.0,9.0,1.5,3.8,16.8,33.0
36.7739411,140.7328416,48.0,9.0,1.5,3.8,16.8,48.0
36.7739411,140.7328416,53.0,9.0,1.5,3.8,16.8,53.0
36.7739411,140.7328416,55.0,9.0,1.5,3.8,16.8,55.0
36.7739411,140.7328416,45.0,9.0,1.5,3.8,16.8,45.0
36.7739411,140.7328416,30.0,9.0,1.5,3.8,16.8,30.0
36.7739411,140.7328416,44.0,9.0,1.5,3.8,16.8,44.0
36.7739411,140.7328416,61.0,9.0,1.5,3.8,16.8,61.0
36.7739411,140.7328416,65.0,9.0,1.5,3.8,16.8,65.0
36.7739411,140.7328416,38.0,9.0,1.5,3.8,16.8,38.0
37.0582877,140.8851541,49.0,13.0,1.5,1.0,18.4,49.0
36.7739411,140.7328416,47.0,9.0,1.5,3.8,16.8,47.0
36.7739411,140.7328416,46.0,9.0,1.5,3.8,16.8,46.0
36.7739411,140.7328416,42.0,9.0,1.5,3.8,16.8,42.0
36.7739411,140.7328416,48.0,9.0,1.5,3.8,16.8,48.0
36.7739411,140.7328416,50.0,9.0,1.5,3.8,16.8,50.0
36.7739411,140.7328416,38.0,9.0,1.5,3.8,16.8,38.0
36.7739411,140.7328416,32.0,9.0,1.5,3.8,16.8,32.0
36.9632779,140.8926893,27.0,17.0,1.5,7.5,14.5,27.0
36.9632779,140.8926893,51.0,17.0,1.5,7.5,14.5,51.0
36.9632779,140.8926893,41.0,17.0,1.5,7.5,14.5,41.0
36.9632779,140.8926893,67.0,17.0,1.5,7.5,14.5,67.0
36.7739411,140.7328416,48.0,9.0,1.5,3.8,16.8,48.0
36.7739411,140.7328416,46.0,9.0,1.5,3.8,16.8,46.0
36.9632779,140.8926893,32.0,17.0,1.5,7.5,14.5,32.0
42.3584308,-71.0597732,42.0,29.0,0.3,5.6,28.9,42.0
39.055302,-76.878304,28.0,23.0,0.2,3.9,23.3,28.0
36.9632779,140.8926893,31.0,21.0,1.5,8.4,11.2,31.0
35.6523419,139.6906188,42.0,9.0,1.5,26.0,12.1,42.0
34.6223426,136.0917954,0.0,30.0,1.5,2.8,4.0,0.0
37.0582877,140.8851541,226.0,13.0,1.5,1.9,14.5,226.0
42.3584308,-71.0597732,40.0,29.0,0.3,5.6,28.9,40.0
35.6523419,139.6906188,35.0,9.0,1.5,26.0,12.1,35.0
35.6523419,139.6906188,40.0,9.0,1.5,26.0,12.1,40.0
42.3584308,-71.0597732,36.0,29.0,0.3,5.6,28.9,36.0
34.6223426,136.0917954,0.0,30.0,1.5,2.8,4.0,0.0
34.6223426,136.0917954,0.0,30.0,1.5,2.8,4.0,0.0
34.6223426,136.0917954,0.0,30.0,1.5,2.8,4.0,0.0
36.9632779,140.8926893,30.0,21.0,1.5,8.4,11.2,30.0
34.6223426,136.0917954,0.0,30.0,1.5,2.8,4.0,0.0
38.8577,-77.05922,25.0,29.0,0.2,5.7,10.6,25.0
37.0582877,140.8851541,229.0,13.0,1.5,1.9,14.5,229.0
36.9632779,140.8926893,28.0,21.0,1.5,8.4,11.2,28.0
37.0582877,140.8851541,224.0,13.0,1.5,1.9,14.5,224.0
37.6399941,140.9503931,74.0,5.0,1.5,2.8,15.2,74.0
39.055302,-76.878304,31.0,15.0,0.2,3.9,14.5,31.0
39.055302,-76.878304,31.0,15.0,0.2,3.9,14.5,31.0
38.8577,-77.05922,27.0,31.0,0.2,4.3,10.2,27.0
37.2657039,140.9983584,238.0,42.0,1.5,2.8,25.6,238.0
37.2657039,140.9983584,222.0,42.0,1.5,2.8,25.6,222.0
38.8577,-77.05922,24.0,31.0,0.2,4.3,10.2,24.0
42.3584308,-71.0597732,40.0,42.0,0.9,30.6,16.0,40.0
38.8577,-77.05922,28.0,31.0,0.2,4.3,10.2,28.0
35.6523419,139.6906188,41.0,10.0,1.5,29.7,15.2,41.0
37.2657039,140.9983584,226.0,42.0,1.5,2.8,25.6,226.0
37.6399941,140.9503931,77.4,17.0,1.5,1.9,24.8,77.4
37.6399941,140.9503931,77.2,17.0,1.5,1.9,24.8,77.2
42.3584308,-71.0597732,36.0,42.0,0.9,30.6,16.0,36.0
42.3584308,-71.0597732,41.0,42.0,0.9,30.6,16.0,41.0
36.9632779,140.8926893,33.0,21.0,1.5,5.6,15.2,33.0
35.6523419,139.6906188,42.0,10.0,1.5,29.7,15.2,42.0
36.9632779,140.8926893,39.0,21.0,1.5,5.6,15.2,39.0
36.9632779,140.8926893,49.0,21.0,1.5,5.6,15.2,49.0
37.0582877,140.8851541,37.0,9.0,1.5,1.9,21.6,37.0
37.0582877,140.8851541,31.0,9.0,1.5,1.9,21.6,31.0
37.0582877,140.8851541,33.0,9.0,1.5,1.9,21.6,33.0
36.7739411,140.7328416,51.0,25.0,2.9,3.8,25.6,51.0
36.7739411,140.7328416,40.0,25.0,2.9,3.8,25.6,40.0
36.6015342,140.6511442,33.0,9.0,1.5,3.8,25.6,33.0
36.6015342,140.6511442,36.0,9.0,1.5,3.8,25.6,36.0
36.6015342,140.6511442,37.0,9.0,1.5,3.8,25.6,37.0
36.6015342,140.6511442,39.0,9.0,1.5,3.8,25.6,39.0
36.7739411,140.7328416,43.0,25.0,2.9,3.8,25.6,43.0
36.7739411,140.7328416,47.0,25.0,2.9,3.8,25.6,47.0
36.7739411,140.7328416,49.0,25.0,2.9,3.8,25.6,49.0
36.7739411,140.7328416,54.0,25.0,2.9,3.8,25.6,54.0
36.7739411,140.7328416,51.0,25.0,2.9,3.8,25.6,51.0
36.7739411,140.7328416,57.0,25.0,2.9,3.8,25.6,57.0
36.7739411,140.7328416,41.0,25.0,2.9,3.8,25.6,41.0
36.7739411,140.7328416,32.0,25.0,2.9,3.8,25.6,32.0
36.7739411,140.7328416,41.0,25.0,2.9,3.8,25.6,41.0
36.7739411,140.7328416,58.0,25.0,2.9,3.8,25.6,58.0
36.7739411,140.7328416,53.0,25.0,2.9,3.8,25.6,53.0
36.7739411,140.7328416,57.0,25.0,2.9,3.8,25.6,57.0
36.7739411,140.7328416,41.0,25.0,2.9,3.8,25.6,41.0
36.7739411,140.7328416,55.0,25.0,2.9,3.8,25.6,55.0
36.7739411,140.7328416,57.0,25.0,2.9,3.8,25.6,57.0
36.7739411,140.7328416,41.0,25.0,2.9,3.8,25.6,41.0
36.7739411,140.7328416,36.0,25.0,2.9,3.8,25.6,36.0
36.7739411,140.7328416,43.0,25.0,2.9,3.8,25.6,43.0
36.7739411,140.7328416,56.0,25.0,2.9,3.8,25.6,56.0
36.7739411,140.7328416,39.0,25.0,2.9,3.8,25.6,39.0
36.7739411,140.7328416,55.0,25.0,2.9,3.8,25.6,55.0
36.7739411,140.7328416,52.0,25.0,2.9,3.8,25.6,52.0
36.7739411,140.7328416,56.0,25.0,2.9,3.8,25.6,56.0
36.9632779,140.8926893,36.0,21.0,1.5,5.6,15.2,36.0
36.9632779,140.8926893,47.0,21.0,1.5,5.6,15.2,47.0
36.9632779,140.8926893,39.0,21.0,1.5,5.6,15.2,39.0
36.9632779,140.8926893,44.0,21.0,1.5,5.6,15.2,44.0
36.7739411,140.7328416,43.0,25.0,2.9,3.8,25.6,43.0
35.7260247,139.928024,46.0,42.0,1.5,19.5,4.8,46.0
35.7442829,139.8777713,46.0,38.0,1.5,15.8,4.0,46.0
35.6725192,139.6619179,30.0,25.0,1.5,14.9,20.0,30.0
35.7442829,139.8777713,59.0,38.0,1.5,15.8,4.0,59.0
35.6718388,139.7551457,35.0,38.0,1.5,14.9,20.0,35.0
35.7260247,139.928024,54.0,42.0,1.5,19.5,4.8,54.0
35.4805557,138.8009688,39.0,21.0,1.5,2.8,8.0,39.0
35.4805557,138.8009688,22.0,21.0,1.5,2.8,8.0,22.0
35.4805557,138.8009688,22.0,21.0,1.5,2.8,8.0,22.0
35.4805557,138.8009688,26.0,21.0,1.5,2.8,8.0,26.0
35.5356061,139.5163851,41.0,34.0,2.9,16.7,4.8,41.0
35.2220791,138.621665,27.0,8.0,1.5,2.8,12.1,27.0
35.4805557,138.8009688,31.0,21.0,1.5,2.8,8.0,31.0
35.4805557,138.8009688,32.0,21.0,1.5,2.8,8.0,32.0
35.4805557,138.8009688,28.0,21.0,1.5,2.8,8.0,28.0
35.4805557,138.8009688,36.0,21.0,1.5,2.8,8.0,36.0
35.4805557,138.8009688,37.0,21.0,1.5,2.8,8.0,37.0
35.4805557,138.8009688,36.0,21.0,1.5,2.8,8.0,36.0
35.6788887,139.7816911,34.0,34.0,1.5,15.8,20.0,34.0
35.1978602,138.9136693,30.0,21.0,1.5,20.4,6.4,30.0
35.4805557,138.8009688,40.0,21.0,1.5,2.8,8.0,40.0
35.3108225,139.1156628,35.0,23.0,1.5,3.8,12.1,35.0
35.7260247,139.928024,44.0,42.0,1.5,19.5,4.8,44.0
35.4805557,138.8009688,31.0,21.0,1.5,2.8,8.0,31.0
35.2220791,138.621665,36.0,8.0,1.5,2.8,12.1,36.0
35.6359384,138.5579179,41.0,17.0,1.5,2.8,6.4,41.0
35.4805557,138.8009688,27.0,21.0,1.5,2.8,8.0,27.0
35.2220791,138.621665,33.0,8.0,1.5,2.8,12.1,33.0
37.6399941,140.9503931,207.0,9.0,1.5,1.0,15.2,207.0
37.6399941,140.9503931,210.0,9.0,1.5,1.0,15.2,210.0
37.6399941,140.9503931,803.0,9.0,1.5,1.0,15.2,803.0
37.4940417,139.925646,49.0,17.0,1.5,2.8,6.4,49.0
37.6399941,140.9503931,269.0,9.0,1.5,1.0,15.2,269.0
37.6399941,140.9503931,202.0,9.0,1.5,1.0,15.2,202.0
37.4940417,139.925646,55.0,17.0,1.5,2.8,6.4,55.0
37.6399941,140.9503931,189.0,9.0,1.5,1.0,15.2,189.0
37.6399941,140.9503931,255.0,9.0,1.5,1.0,15.2,255.0
37.6399941,140.9503931,433.0,9.0,1.5,1.0,15.2,433.0
37.6399941,140.9503931,296.0,9.0,1.5,1.0,15.2,296.0
37.6399941,140.9503931,447.0,9.0,1.5,1.0,15.2,447.0
37.6399941,140.9503931,218.0,9.0,1.5,1.0,15.2,218.0
37.6399941,140.9503931,1555.0,9.0,1.5,1.0,15.2,1555.0
37.6399941,140.9503931,89.0,9.0,1.5,1.0,15.2,89.0
37.6399941,140.9503931,677.0,9.0,1.5,1.0,15.2,677.0
37.6399941,140.9503931,91.0,9.0,1.5,1.0,15.2,91.0
37.6399941,140.9503931,107.0,9.0,1.5,1.0,15.2,107.0
37.6399941,140.9503931,461.0,9.0,1.5,1.0,15.2,461.0
37.6399941,140.9503931,89.0,9.0,1.5,1.0,15.2,89.0
35.4805557,138.8009688,24.0,21.0,1.5,2.8,8.0,24.0
35.5861832,139.2562015,25.0,30.0,1.5,1.9,7.3,25.0
35.6905576,139.6022801,26.0,17.0,1.5,9.3,15.2,26.0
35.4805557,138.8009688,46.0,21.0,1.5,2.8,8.0,46.0
35.4805557,138.8009688,35.0,21.0,1.5,2.8,8.0,35.0
35.4875152,139.4579498,34.0,34.0,2.9,14.9,0.8,34.0
35.4805557,138.8009688,33.0,21.0,1.5,2.8,8.0,33.0
35.3747332,139.2199293,50.0,25.0,2.9,14.9,5.6,50.0
35.4805557,138.8009688,34.0,21.0,1.5,2.8,8.0,34.0
35.1845562,138.6860939,52.0,42.0,1.5,6.5,11.2,52.0
35.4805557,138.8009688,34.0,21.0,1.5,2.8,8.0,34.0
35.1845562,138.6860939,51.0,42.0,1.5,6.5,11.2,51.0
35.4805557,138.8009688,39.0,21.0,1.5,2.8,8.0,39.0
35.2220791,138.621665,31.0,8.0,1.5,2.8,12.1,31.0
35.4805557,138.8009688,37.0,21.0,1.5,2.8,8.0,37.0
35.4805557,138.8009688,30.0,21.0,1.5,2.8,8.0,30.0
35.4805557,138.8009688,28.0,21.0,1.5,2.8,8.0,28.0
35.1845562,138.6860939,37.0,42.0,1.5,6.5,11.2,37.0
35.7260247,139.928024,47.0,42.0,1.5,19.5,4.8,47.0
35.4805557,138.8009688,36.0,21.0,1.5,2.8,8.0,36.0
35.7260247,139.928024,44.0,42.0,1.5,19.5,4.8,44.0
35.5861832,139.2562015,29.0,30.0,1.5,1.9,7.3,29.0
35.6664956,139.5544659,45.0,21.0,1.5,10.2,5.6,45.0
35.7066569,139.8684267,43.0,34.0,1.5,11.2,8.8,43.0
35.6968261,139.8356163,42.0,42.0,1.5,20.4,14.5,42.0
35.6080964,138.9338754,40.0,25.0,1.5,7.5,3.2,40.0
35.1845562,138.6860939,34.0,42.0,1.5,6.5,11.2,34.0
35.1845562,138.6860939,33.0,42.0,1.5,6.5,11.2,33.0
35.4719747,139.4660336,42.0,25.0,2.9,17.6,5.6,42.0
35.4805557,138.8009688,40.0,21.0,1.5,2.8,8.0,40.0
35.4805557,138.8009688,19.0,21.0,1.5,2.8,8.0,19.0
35.4805557,138.8009688,19.0,21.0,1.5,2.8,8.0,19.0
35.4805557,138.8009688,47.0,21.0,1.5,2.8,8.0,47.0
35.3108225,139.1156628,23.0,23.0,1.5,3.8,12.1,23.0
35.4805557,138.8009688,39.0,21.0,1.5,2.8,8.0,39.0
35.5356061,139.5163851,39.0,34.0,2.9,16.7,4.8,39.0
35.7260247,139.928024,50.0,42.0,1.5,19.5,4.8,50.0
35.4805557,138.8009688,36.0,21.0,1.5,2.8,8.0,36.0
35.4805557,138.8009688,34.0,21.0,1.5,2.8,8.0,34.0
35.5449367,139.5710302,55.0,30.0,2.9,15.8,4.8,55.0
35.1845562,138.6860939,44.0,42.0,1.5,6.5,11.2,44.0
35.4805557,138.8009688,38.0,21.0,1.5,2.8,8.0,38.0
35.4805557,138.8009688,39.0,21.0,1.5,2.8,8.0,39.0
35.4805557,138.8009688,26.0,21.0,1.5,2.8,8.0,26.0
35.4805557,138.8009688,22.0,21.0,1.5,2.8,8.0,22.0
35.4805557,138.8009688,32.0,21.0,1.5,2.8,8.0,32.0
35.4805557,138.8009688,37.0,21.0,1.5,2.8,8.0,37.0
35.4805557,138.8009688,29.0,21.0,1.5,2.8,8.0,29.0
